Nivå 0;Nivå 0 navn;Nivå 1;Nivå 1 navn;Nivå 2;Nivå 2 navn;Nivå 3;Nivå 3 navn;Nivå 4;Nivå 4 navn;Nivå 5;Nivå 5 navn;Type;Nivå 6;Nivå 6 navn;Ytelsesksted?;Hjelpekolonne;BESKRIVELSE;ATTRIBUTE14;ATTRIBUTE15;CREATION_DATE;SUMMARY_FLAG;START_DATE_ACTIVE;END_DATE_ACTIVE;;Sisrte bruksdato;;;;;;;
;NAV;C;Ytelser;CB;Ytelseslinjen;CBC;Kontroll;CBC01;NAV Styringsenhet innkreving og kontroll;450000;NAV Styringsenhet innkreving og kontroll;;;;;450000;NAV Styringsenhet innkreving og kontroll;Resultatområde;450000;03.12.2013;N;;;;26.01.2023;;450000;;;;;
;NAV;C;Ytelser;CB;Ytelseslinjen;CBC;Kontroll;CBC02;Kontroll Forvaltning;451000;Kontroll Forvaltning;;;;;451000;NAV Kontroll Forvaltning;Resultatenhet;;03.12.2013;N;;;;14.06.2021;;451000;;;;;
;NAV;C;Ytelser;CB;Ytelseslinjen;CBC;Kontroll;CBC03;NAV Kontroll Øst;451030;NAV Kontroll Øst;;;;;451030;NAV Kontroll Øst;Resultatenhet;4510300;03.12.2013;N;;;;24.01.2023;;451030;;;;;
;NAV;C;Ytelser;CB;Ytelseslinjen;CBC;Kontroll;CBC98;Avsluttede ksteder Kontroll;451060;AVSL NAV Kontroll Sør;;;;;451060;AVSL NAV Kontroll Sør;;;03.12.2013;N;;16.08.2017;;03.01.2018;;#I/T;;;;;
;NAV;C;Ytelser;CB;Ytelseslinjen;CBC;Kontroll;CBC04;NAV Kontroll Vest;451110;NAV Kontroll Vest;;;;;451110;NAV Kontroll Vest;Resultatenhet;4511100;03.12.2013;N;;;;26.01.2023;;451110;;;;;
;NAV;C;Ytelser;CB;Ytelseslinjen;CBC;Kontroll;CBC98;Avsluttede ksteder Kontroll;451160;AVSL NAV Kontroll Midt-Norge;;;;;451160;AVSL NAV Kontroll Midt-Norge;;;03.12.2013;N;;16.08.2017;;14.02.2017;;#I/T;;;;;
;NAV;C;Ytelser;CB;Ytelseslinjen;CBC;Kontroll;CBC05;NAV Kontroll Nord;451190;NAV Kontroll Nord;;;;;451190;NAV Kontroll Nord;Resultatenhet;4511900;03.12.2013;N;;;;26.01.2023;;451190;;;;;
;NAV;C;Ytelser;CB;Ytelseslinjen;CBC;Kontroll;CBC06;NAV Kontroll analyse Oslo;452030;NAV Kontroll analyse Oslo;;;;;452030;NAV Kontroll analyse Oslo;Resultatenhet;4520300;03.12.2013;N;;;;25.01.2023;;452030;;;;;
;NAV;C;Ytelser;CB;Ytelseslinjen;CBC;Kontroll;CBC98;Avsluttede ksteder Kontroll;453000;AVSL NAV Kontroll analyse Vågå;;;;;453000;AVSL NAV Kontroll analyse Vågå;;;03.12.2013;N;;15.02.2020;;17.01.2020;;#I/T;;;;;
;NAV;C;Ytelser;CB;Ytelseslinjen;CBC;Kontroll;CBC07;NAV Registerforvaltning;453400;NAV Registerforvaltning;;;;;453400;NAV Registerforvaltning;Resultatenhet;4534001;03.12.2013;N;;;;26.01.2023;;453400;;;;;
;NAV;C;Ytelser;CB;Ytelseslinjen;CBC;Kontroll;CBC98;Avsluttede ksteder Kontroll;454000;AVSL NAV Sentralt Yrkessykdomskontor;;;;;454000;AVSL NAV Sentralt Yrkessykdomskontor;;;03.12.2013;N;;29.03.2017;;21.08.2017;;#I/T;;;;;
;NAV;C;Ytelser;CB;Ytelseslinjen;CBC;Kontroll;CBC08;NAV Medlemskap og avgift;455000;NAV Medlemskap og avgift;;;;;455000;NAV Medlemskap og avgift;Resultatenhet;4550000;08.12.2015;N;;;;26.01.2023;;455000;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BDA;Hjelpemidler;BDA98;Avsluttede kostnadssteder Hjelpemidler;475000;AVSL NAV NASJONAL ENHET HJELPEMIDLER;;;;;475000;AVSL NAV NASJONAL ENHET HJELPEMIDLER;;;03.12.2013;N;;10.01.2015;;10.01.2015;;#I/T;;;;;
;NAV;C;Ytelser;CD;Sentraliserte kostnadssteder ytelser;CDA;Sentraliserte kostnadssteder ytelser;CDA01;Sentraliserte kostnadssteder ytelser;476000;AVSL NAV SENTER FOR YRKESRETET ATTFØRING (sya);;;;70905931,36;476000;AVSL NAV SENTER FOR YRKESRETET ATTFØRING (sya);;;03.12.2013;N;;27.07.2016;;19.10.2016;;#I/T;;;;;
;NAV;C;Ytelser;CB;Ytelseslinjen;CBD;Familie- og pensjonsytelser;CBD01;NAV Familie- og pensjonsytelser Styringsenhet;480000;NAV Familie- og pensjonsytelser Styringsenhet;;;;;480000;NAV Familie- og pensjonsytelser Styringsenhet;Resultatområde;;03.12.2013;N;;;;26.01.2023;;480000;;;;;
;NAV;C;Ytelser;CB;Ytelseslinjen;CBD;Familie- og pensjonsytelser;CBD01;NAV Familie- og pensjonsytelser Styringsenhet;480100;NAV Familie- og pensjonsytelser Avsetninger;;;;;480100;NAV Familie- og pensjonsytelser Avsetninger;Resultatenhet;;21.11.2017;N;;;;25.01.2023;;480100;;;;;
;NAV;C;Ytelser;CB;Ytelseslinjen;CBD;Familie- og pensjonsytelser;CBD98;Avsluttede ksteder Familie og Pensjonsytelser;480200;AVSL NAV Familie- og Pensjonsytelser Bærum;;;;;480200;AVSL NAV Familie- og Pensjonsytelser Bærum;;;03.06.2016;N;;01.02.2021;;05.01.2021;;#I/T;;;;;
;NAV;C;Ytelser;CB;Ytelseslinjen;CBD;Familie- og pensjonsytelser;CBD02;NAV Familie- og pensjonsytelser Oslo 2;480300;NAV Familie- og pensjonsytelser Oslo 2;;;;;480300;NAV Familie- og pensjonsytelser Oslo 2;Resultatenhet;;03.12.2013;N;;;;26.01.2023;;480300;;;;;
;NAV;C;Ytelser;CB;Ytelseslinjen;CBD;Familie- og pensjonsytelser;CBD03;NAV Familie og  Pensjonsytelser Drammen;480600;NAV Familie og  Pensjonsytelser Drammen;;;;;480600;NAV Familie og  Pensjonsytelser Drammen;Resultatenhet;;21.09.2016;N;;;;26.01.2023;;480600;;;;;
;NAV;C;Ytelser;CB;Ytelseslinjen;CBD;Familie- og pensjonsytelser;CBD04;NAV Familie- og pensjonsytelser Porsgrunn;480800;NAV Familie- og pensjonsytelser Porsgrunn;;;;;480800;NAV Familie- og pensjonsytelser Porsgrunn;Resultatenhet;;03.12.2013;N;;;;26.01.2023;;480800;;;;;
;NAV;C;Ytelser;CB;Ytelseslinjen;CBD;Familie- og pensjonsytelser;CBD05;NAV Familie- og Pensjonsytelser Sandnes;481100;NAV Familie- og Pensjonsytelser Sandnes;;;;;481100;NAV Familie- og Pensjonsytelser Sandnes;Resultatenhet;;03.06.2016;N;;;;30.12.2022;;481100;;;;;
;NAV;C;Ytelser;CB;Ytelseslinjen;CBD;Familie- og pensjonsytelser;CBD06;NAV Familie og  Pensjonsytelser Bergen;481200;NAV Familie og  Pensjonsytelser Bergen;;;;;481200;NAV Familie og  Pensjonsytelser Bergen;Resultatenhet;;21.09.2016;N;;;;25.01.2023;;481200;;;;;
;NAV;C;Ytelser;CB;Ytelseslinjen;CBD;Familie- og pensjonsytelser;CBD07;NAV Familie- og pensjonsytelser Ålesund;481500;NAV Familie- og pensjonsytelser Ålesund;;;;;481500;NAV Familie- og pensjonsytelser Ålesund;Resultatenhet;;03.12.2013;N;;;;24.01.2023;;481500;;;;;
;NAV;C;Ytelser;CB;Ytelseslinjen;CBD;Familie- og pensjonsytelser;CBD08;NAV Familie- og pensjonsytelser Steinkjer;481700;NAV Familie- og pensjonsytelser Steinkjer;;;;;481700;NAV Familie- og pensjonsytelser Steinkjer;Resultatenhet;;03.12.2013;N;;;;25.01.2023;;481700;;;;;
;NAV;E;Økonomi;ED;Sentraliserte kostnadssteder økonomi;EDA;Sentraliserte kostnadssteder økonomi;EDA01;Sentraliserte kostnadssteder økonomi;481900;NAV Pensjon Harstad;;;;;481900;NAV Pensjon Harstad;Resultatenhet;;03.12.2013;N;;;;26.01.2023;;481900;;;;;
;NAV;C;Ytelser;CB;Ytelseslinjen;CBD;Familie- og pensjonsytelser;CBD09;NAV Familie og Pensjonsytelser Vadsø;482000;NAV Familie og Pensjonsytelser Vadsø;;;;;482000;NAV Familie og Pensjonsytelser Vadsø;Resultatenhet;;21.09.2016;N;;;;26.01.2023;;482000;;;;;
;NAV;C;Ytelser;CB;Ytelseslinjen;CBD;Familie- og pensjonsytelser;CBD10;NAV Ny Pensjon;482300;NAV Ny Pensjon;;;;;482300;NAV Ny Pensjon;Resultatenhet;;03.12.2013;N;;;;30.11.2022;;#I/T;;;;;
;NAV;C;Ytelser;CB;Ytelseslinjen;CBD;Familie- og pensjonsytelser;CBD11;NAV Familie- og Pensjonsytelser Oslo 1;483300;NAV Familie- og Pensjonsytelser Oslo 1;;;;;483300;NAV Familie- og Pensjonsytelser Oslo 1;Resultatenhet;;03.06.2016;N;;;;26.01.2023;;483300;;;;;
;NAV;C;Ytelser;CB;Ytelseslinjen;CBD;Familie- og pensjonsytelser;CBD12;NAV Familie og  Pensjonsytelser Stord;484200;NAV Familie og  Pensjonsytelser Stord;;;;;484200;NAV Familie og  Pensjonsytelser Stord;Resultatenhet;;21.09.2016;N;;;;25.01.2023;;484200;;;;;
;NAV;C;Ytelser;CB;Ytelseslinjen;CBD;Familie- og pensjonsytelser;CBD13;NAV Familie og  Pensjonsytelser Levanger;484700;NAV Familie og  Pensjonsytelser Levanger;;;;;484700;NAV Familie og  Pensjonsytelser Levanger;Resultatenhet;;21.09.2016;N;;;;29.11.2022;;484700;;;;;
;NAV;C;Ytelser;CB;Ytelseslinjen;CBD;Familie- og pensjonsytelser;CBD14;NAV Familie og  Pensjonsytelser Tromsø;484900;NAV Familie og  Pensjonsytelser Tromsø;;;;;484900;NAV Familie og  Pensjonsytelser Tromsø;Resultatenhet;;21.09.2016;N;;;;26.01.2023;;484900;;;;;
;NAV;C;Ytelser;CD;Sentraliserte kostnadssteder ytelser;CDA;Sentraliserte kostnadssteder ytelser;CDA01;Sentraliserte kostnadssteder ytelser;486200;NAV Familie- og pensjonsytelser utland Ålesund;;;;-185079;486200;NAV Familie- og pensjonsytelser utland Ålesund;Resultatenhet;;13.01.2017;N;;;;30.11.2022;;#I/T;;;;;
;NAV;E;Økonomi;EA;Økonomi- og styringsavdelingen;EAX;Avsluttede kostnadssteder Økonomi- og styringsavdelingen;EAX98;Avsluttede kostnadssteder Økonomi- og styringsavdelingen;522010;AVSL SEKSJON REGNSKAP OG RAPPORTERING;;;;;522010;AVSL SEKSJON REGNSKAP OG RAPPORTERING;;;03.12.2013;N;15.03.2010;10.09.2014;;09.09.2014;;#I/T;;;;;
;NAV;E;Økonomi;EB;Økonomilinjen;EBA;Økonomi Stønad;EBA01;NAV Økonomi Stønad;522100;NAV Økonomi Stønad;;;;;522100;NAV Økonomi Stønad;Resultatenhet;;03.12.2013;N;;;;26.01.2023;;522100;;;;;
;NAV;E;Økonomi;EB;Økonomilinjen;EBA;Økonomi Stønad;EBA02;NØS - Klargjøring utbetaling;522110;NØS - Klargjøring utbetaling;;;;;522110;NØS - Klargjøring utbetaling;Resultatenhet;;11.04.2017;N;;;;19.01.2023;;522110;;;;;
;NAV;E;Økonomi;EB;Økonomilinjen;EBA;Økonomi Stønad;EBA03;NØS - Oppfølging utbetaling/regnskap;522120;NØS - Oppfølging utbetaling/regnskap;;;;;522120;NØS - Oppfølging utbetaling/regnskap;Resultatenhet;;11.04.2017;N;;;;19.01.2023;;522120;;;;;
;NAV;E;Økonomi;EB;Økonomilinjen;EBA;Økonomi Stønad;EBA98;Avsluttede kostnadssteder NØS;522130;AVSL NØS - Trekk;;;;;522130;AVSL NØS - Trekk;;;11.04.2017;N;;20.09.2021;;13.11.2019;;#I/T;;;;;
;NAV;E;Økonomi;EB;Økonomilinjen;EBA;Økonomi Stønad;EBA98;Avsluttede kostnadssteder NØS;522140;AVSL NØS - Service;;;;;522140;AVSL NØS - Service;;;11.04.2017;N;;20.09.2021;;14.06.2019;;#I/T;;;;;
;NAV;E;Økonomi;EB;Økonomilinjen;EBA;Økonomi Stønad;EBA04;NØS - Styring og utvikling;522150;NØS - Styring og utvikling;;;;;522150;NØS - Styring og utvikling;Resultatenhet;;11.04.2017;N;;;;19.01.2023;;522150;;;;;
;NAV;E;Økonomi;EB;Økonomilinjen;EBA;Økonomi Stønad;EBA05;NØS - Dokumentsenter;522160;NØS - Dokumentsenter;;;;;522160;NØS - Dokumentsenter;Resultatenhet;;26.11.2018;N;;;;26.01.2023;;522160;;;;;
;NAV;E;Økonomi;EB;Økonomilinjen;EBB;Økonomi Pensjon;EBB01;NAV Økonomi Pensjon;522200;NAV Økonomi Pensjon;;;;;522200;NAV Økonomi Pensjon;Resultatenhet;;03.12.2013;N;;;;26.01.2023;;522200;;;;;
;NAV;E;Økonomi;EB;Økonomilinjen;EBB;Økonomi Pensjon;EBB02;NØP - Stab;522210;NØP - Stab;;;;;522210;NØP - Stab;Resultatenhet;;03.12.2013;N;;;;19.01.2023;;522210;;;;;
;NAV;E;Økonomi;EB;Økonomilinjen;EBB;Økonomi Pensjon;EBB03;NØP - Utbetaling;522220;NØP - Utbetaling;;;;;522220;NØP - Utbetaling;Resultatenhet;;03.12.2013;N;;;;26.01.2023;;522220;;;;;
;NAV;E;Økonomi;EB;Økonomilinjen;EBB;Økonomi Pensjon;EBB98;Avsluttede kostnadssteder NØP;522230;AVSL Trekk;;;;;522230;AVSL Trekk;;;03.12.2013;N;01.09.2010;22.10.2019;;09.06.2015;;#I/T;;;;;
;NAV;E;Økonomi;EB;Økonomilinjen;EBB;Økonomi Pensjon;EBB04;NØP - Regnskap;522240;NØP - Regnskap;;;;;522240;NØP - Regnskap;Resultatenhet;;03.12.2013;N;;;;19.01.2023;;522240;;;;;
;NAV;E;Økonomi;EB;Økonomilinjen;EBB;Økonomi Pensjon;EBB98;Avsluttede kostnadssteder NØP;522250;AVSL Analyse;;;;;522250;AVSL Analyse;;;03.12.2013;N;01.09.2010;22.10.2019;;09.06.2015;;#I/T;;;;;
;NAV;E;Økonomi;EB;Økonomilinjen;EBB;Økonomi Pensjon;EBB98;Avsluttede kostnadssteder NØP;522260;AVSL Fellestjenester Økonomi;;;;;522260;AVSL Fellestjenester Økonomi;;;03.12.2013;N;01.09.2010;22.10.2019;;21.04.2016;;#I/T;;;;;
;NAV;E;Økonomi;EB;Økonomilinjen;EBC;NAV Økonomiteneste;EBC01;ØT - Felles;522400;ØT - Felles;;;;;522400;ØT - Felles;Resultatenhet;;03.12.2013;N;;;;26.01.2023;;522400;;;;;
;NAV;E;Økonomi;EB;Økonomilinjen;EBC;NAV Økonomiteneste;EBC98;Avsluttede kostnadssteder Økonomitjenesten;522410;AVSL ØT - Fagstøtte;;;;0;522410;AVSL ØT - Fagstøtte;;;03.12.2013;N;;21.10.2020;;23.08.2022;;#I/T;;;;;
;NAV;E;Økonomi;EB;Økonomilinjen;EBC;NAV Økonomiteneste;EBC98;Avsluttede kostnadssteder Økonomitjenesten;522420;AVSL ØT - Rekneskap;;;;0;522420;AVSL ØT - Rekneskap;;;03.12.2013;N;;21.10.2020;;20.09.2021;;#I/T;;;;;
;NAV;E;Økonomi;EB;Økonomilinjen;EBC;NAV Økonomiteneste;EBC98;Avsluttede kostnadssteder Økonomitjenesten;522430;AVSL ØT - Lønn;;;;;522430;AVSL ØT - Lønn;;;03.12.2013;N;;21.10.2020;;13.10.2020;;#I/T;;;;;
;NAV;E;Økonomi;EB;Økonomilinjen;EBC;NAV Økonomiteneste;EBC98;Avsluttede kostnadssteder Økonomitjenesten;522440;AVSL ØT - Innkjøp;;;;0;522440;AVSL ØT - Innkjøp;;;03.12.2013;N;;21.10.2020;;23.08.2022;;#I/T;;;;;
;NAV;E;Økonomi;EB;Økonomilinjen;EBC;NAV Økonomiteneste;EBC98;Avsluttede kostnadssteder Økonomitjenesten;522450;AVSL ØT - Stønadsutbetaling;;;;;522450;AVSL ØT - Stønadsutbetaling;;;02.03.2016;N;13.03.2016;21.10.2020;;13.07.2019;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEE;Vestfold og Telemark;BEE98;Avsluttede ksteder Vestfold og Telemark;530000;AVSL NAV Sentral Ytelsesforvaltningsenhet (tom 31.12.2015);;;;;530000;AVSL NAV Sentral Ytelsesforvaltningsenhet (tom 31.12.2015);;;03.12.2013;N;15.03.2010;26.10.2021;;21.08.2017;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEE;Vestfold og Telemark;BEE98;Avsluttede ksteder Vestfold og Telemark;530100;AVSL NAV Holmestrand (tom 31.01.20);;;;-16879;530100;AVSL NAV Holmestrand (tom 31.01.20);;;29.11.2017;N;;15.02.2020;;11.01.2022;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEE;Vestfold og Telemark;BEE98;Avsluttede ksteder Vestfold og Telemark;530200;AVSL NAV Færder  (tom 31.01.20);;;;-134440;530200;AVSL NAV Færder  (tom 31.01.20);;;29.11.2017;N;;15.02.2020;;23.08.2022;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEE;Vestfold og Telemark;BEE98;Avsluttede ksteder Vestfold og Telemark;530300;AVSL NAV Larvik  (tom 31.01.20);;;;-56121;530300;AVSL NAV Larvik  (tom 31.01.20);;;29.11.2017;N;;15.02.2020;;11.01.2022;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEJ;Trøndelag;BEJ98;Avsluttede ksteder Trøndelag;570000;AVSL NAV Trøndelag;;;;;570000;AVSL NAV Trøndelag;;;29.11.2017;N;;06.10.2021;;14.02.2019;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEJ;Trøndelag;BEJ98;Avsluttede ksteder Trøndelag;570100;AVSL NAV Falkenborg (tom 310120);;;;0;570100;AVSL NAV Falkenborg (tom 310120);;;29.11.2017;N;;16.02.2021;;11.01.2022;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEJ;Trøndelag;BEJ98;Avsluttede ksteder Trøndelag;570200;AVSL NAV Lerkendal (tom 310120);;;;0;570200;AVSL NAV Lerkendal (tom 310120);;;29.11.2017;N;;16.02.2021;;11.01.2022;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEJ;Trøndelag;BEJ98;Avsluttede ksteder Trøndelag;570300;AVSL NAV Indre Fosen (tom 310120);;;;0;570300;AVSL NAV Indre Fosen (tom 310120);;;29.11.2017;N;;16.02.2021;;11.01.2022;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEJ;Trøndelag;BEJ98;Avsluttede ksteder Trøndelag;577100;AVSL NAV Tiltak Trøndelag;;;;0;577100;AVSL NAV Tiltak Trøndelag;;;29.11.2017;N;;16.02.2021;;11.01.2022;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEJ;Trøndelag;BEJ98;Avsluttede ksteder Trøndelag;577200;AVSL NAV Arbeidslivssenter Trøndelag;;;;0;577200;AVSL NAV Arbeidslivssenter Trøndelag;;;29.11.2017;N;;16.02.2021;;11.01.2022;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEJ;Trøndelag;BEJ98;Avsluttede ksteder Trøndelag;577300;AVSL NAV Arbeidsrådgivning Trøndelag;;;;;577300;AVSL NAV Arbeidsrådgivning Trøndelag;;;30.11.2017;N;;16.02.2021;;24.08.2020;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEJ;Trøndelag;BEJ98;Avsluttede ksteder Trøndelag;579000;AVSL Felleskostnader Trøndelag;;;;0;579000;AVSL Felleskostnader Trøndelag;;;13.12.2017;N;;16.02.2021;;10.02.2021;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEJ;Trøndelag;BEJ98;Avsluttede ksteder Trøndelag;579010;AVSL Administrasjonsavdeling Trøndelag;;;;0;579010;AVSL Administrasjonsavdeling Trøndelag;;;13.12.2017;N;;16.02.2021;;11.01.2022;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEJ;Trøndelag;BEJ98;Avsluttede ksteder Trøndelag;579020;AVSL Tjenesteavdeling Trøndelag;;;;0;579020;AVSL Tjenesteavdeling Trøndelag;;;13.12.2017;N;;16.02.2021;;01.06.2021;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEJ;Trøndelag;BEJ98;Avsluttede ksteder Trøndelag;579030;AVSL Samfunnsavdeling Trøndelag;;;;0;579030;AVSL Samfunnsavdeling Trøndelag;;;13.12.2017;N;;16.02.2021;;01.06.2021;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEJ;Trøndelag;BEJ98;Avsluttede ksteder Trøndelag;579101;AVSL Fylkesdirektør (sentralt anvist) (NAV Trøndelag);;;;;579101;AVSL Fylkesdirektør (sentralt anvist) (NAV Trøndelag);;;30.11.2017;N;;06.10.2021;;16.06.2020;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEJ;Trøndelag;BEJ98;Avsluttede ksteder Trøndelag;579200;AVSL Samfunnsavdeling (NAV Trøndelag);;;;;579200;AVSL Samfunnsavdeling (NAV Trøndelag);;;30.11.2017;N;;15.02.2020;;07.01.2019;;#I/T;;;;;
;NAV;D;Juridisk;DB;Juridisk linje;DBA;Klageinstans;DBA01;NAV Klageinstans styringsenhet;720000;NAV Klageinstans styringsenhet;;;;;720000;NAV Klageinstans styringsenhet;Resultatområde;;14.12.2021;N;;;;26.01.2023;;720000;;;;;
;NAV;D;Juridisk;DB;Juridisk linje;DBA;Klageinstans;DBA02;NAV Klageinstans Oslo/Akershus;721030;NAV Klageinstans Oslo/Akershus;;;;;721030;NAV Klageinstans Oslo;Resultatenhet;;14.12.2021;N;;;;25.01.2023;;721030;;;;;
;NAV;D;Juridisk;DB;Juridisk linje;DBA;Klageinstans;DBA03;NAV Klageinstans Midt-Norge;721050;NAV Klageinstans Midt-Norge;;;;;721050;NAV Klageinstans Midt-Norge;Resultatenhet;;14.12.2021;N;;;;25.01.2023;;721050;;;;;
;NAV;D;Juridisk;DB;Juridisk linje;DBA;Klageinstans;DBA04;NAV Klageinstans Øst;721070;NAV Klageinstans Øst;;;;;721070;NAV Klageinstans Øst;Resultatenhet;;14.12.2021;N;;;;24.01.2023;;721070;;;;;
;NAV;D;Juridisk;DB;Juridisk linje;DBA;Klageinstans;DBA05;NAV Klageinstans Vest;721140;NAV Klageinstans Vest;;;;;721140;NAV Klageinstans Vest;Resultatenhet;;14.12.2021;N;;;;25.01.2023;;721140;;;;;
;NAV;D;Juridisk;DB;Juridisk linje;DBA;Klageinstans;DBA06;NAV Klageinstans Nord;721190;NAV Klageinstans Nord;;;;;721190;NAV Klageinstans Nord;Resultatenhet;;14.12.2021;N;;;;24.01.2023;;721190;;;;;
;NAV;D;Juridisk;DB;Juridisk linje;DBA;Klageinstans;DBA07;NAV Klageinstans Kristiansand;722100;NAV Klageinstans Kristiansand;;;;;722100;NAV Klageinstans Sør;Resultatenhet;;14.12.2021;N;;;;25.01.2023;;722100;;;;;
;NAV;E;Økonomi;ED;Sentraliserte kostnadssteder økonomi;EDA;Sentraliserte kostnadssteder økonomi;EDA01;Sentraliserte kostnadssteder økonomi;801000;NAV Økonomiteneste-sentraliserte kostnader;;;;;801000;NAV Økonomiteneste-sentraliserte kostnader;Resultatenhet;;13.01.2015;N;;;;26.01.2023;;801000;;;;;
;NAV;E;Økonomi;ED;Sentraliserte kostnadssteder økonomi;EDA;Sentraliserte kostnadssteder økonomi;EDA01;Sentraliserte kostnadssteder økonomi;802000;NAV Økonomi Stønad - sentraliserte ytelser;;;;;802000;NAV Økonomi Stønad - sentraliserte ytelser;Resultatenhet;8020000;01.02.2016;N;;;;26.01.2023;;802000;;;;;
;NAV;E;Økonomi;ED;Sentraliserte kostnadssteder økonomi;EDA;Sentraliserte kostnadssteder økonomi;EDA01;Sentraliserte kostnadssteder økonomi;807000;AVSL NAV LØNNSSENTRAL ARBEID;;;;;807000;AVSL NAV LØNNSSENTRAL ARBEID;;;03.12.2013;N;;28.03.2014;;27.03.2014;;#I/T;;;;;
;NAV;E;Økonomi;ED;Sentraliserte kostnadssteder økonomi;EDA;Sentraliserte kostnadssteder økonomi;EDA01;Sentraliserte kostnadssteder økonomi;808000;Regnskapssentralen;;;;;808000;Regnskapssentralen;Resultatenhet;;03.12.2013;N;;;;26.01.2023;;808000;;;;;
;NAV;E;Økonomi;ED;Sentraliserte kostnadssteder økonomi;EDA;Sentraliserte kostnadssteder økonomi;EDA01;Sentraliserte kostnadssteder økonomi;809000;Abetal - Oppfølging;;;;;809000;Abetal - Oppfølging;Resultatenhet;;03.12.2013;N;;;;26.01.2023;;809000;;;;;
;NAV;A;Virksomhetsdirektør;AA;Arbeids- og velferdsdirektør;AAA;Arbeids- og Velferdsdirektør;AAA01;Arbeids- og Velferdsdirektør;810100;Arbeids- og Velferdsdirektør;;;;;810100;Arbeids- og Velferdsdirektør;Direktorat-adm;;03.12.2013;N;;;;19.01.2023;;810100;;;;;
;NAV;E;Økonomi;EA;Økonomi- og styringsavdelingen;EAX;Avsluttede kostnadssteder Økonomi- og styringsavdelingen;EAX98;Avsluttede kostnadssteder Økonomi- og styringsavdelingen;810110;AVSL STYRINGSSTABEN;;;;;810110;AVSL STYRINGSSTABEN;;;03.12.2013;N;;31.01.2013;;21.08.2017;;#I/T;;;;;
;NAV;A;Virksomhetsdirektør;AA;Arbeids- og velferdsdirektør;AAA;Arbeids- og Velferdsdirektør;AAA02;Arbeids- og Velferdsdirektørens sekretariat;810111;Arbeids- og Velferdsdirektørens sekretariat;;;;;810111;Arbeids- og Velferdsdirektørens sekretariat;Direktorat-stab;;03.12.2013;N;;;;19.01.2023;;810111;;;;;
;NAV;H;Kunnskap;HA;Kunnskapsavdelingen;HAX;Avsluttede kostnadssteder Kunnskapsavdelingen;HAX98;Avsluttede kostnadssteder Kunnskapsavdelingen;810112;AVSL SEKSJON FOR STYRINGSINFORMASJON;;;;;810112;AVSL SEKSJON FOR STYRINGSINFORMASJON;;;03.12.2013;N;;31.01.2013;;11.01.2017;;#I/T;;;;;
;NAV;H;Kunnskap;HA;Kunnskapsavdelingen;HAX;Avsluttede kostnadssteder Kunnskapsavdelingen;HAX98;Avsluttede kostnadssteder Kunnskapsavdelingen;810113;AVSL SEKSJON FOR RISIKO OG KVALITET;;;;;810113;AVSL SEKSJON FOR RISIKO OG KVALITET;;;03.12.2013;N;;31.01.2013;;21.08.2017;;#I/T;;;;;
;NAV;E;Økonomi;EA;Økonomi- og styringsavdelingen;EAX;Avsluttede kostnadssteder Økonomi- og styringsavdelingen;EAX98;Avsluttede kostnadssteder Økonomi- og styringsavdelingen;810114;AVSL STRATEGISEKSJONEN;;;;;810114;AVSL STRATEGISEKSJONEN;;;03.12.2013;N;;31.01.2013;;03.06.2016;;#I/T;;;;;
